Gene Name	Concentration in g/L
FAF2	0.000000012000000
IGLV4-69	0.000320000000000
SAE1	0.000000037000000
TPD52	0.000000310000000
SMPD1	0.000002700000000
THSD1	0.000001400000000
F10	0.013000000000000
NAGLU	0.000270000000000
F11	0.004400000000000
F12	0.003500500000000
VPS4B	0.000000032000000
ADA2	0.000058000000000
SASH3	0.000000014000000
ANKRD2	0.000000110000000
SLMAP	0.000000009200000
HBQ1	0.000000160000000
GNAQ	0.000000800000000
CRTC2	0.000000013000000
MAPK14	0.000000970000000
GNAZ	0.000000180000000
CISD1	0.000000013000000
CALML3	0.000001200000000
CD200	0.000000026000000
IL6R	0.000030000000000
CALML5	0.000048000000000
CD209	0.000003100000000
SAFB	0.000000067000000
B3GALNT1	0.000000400000000
GNB1	0.000001900000000
GNB2	0.000000940000000
ATP2A1	0.000002800000000
ATP2A2	0.000002500000000
ATP2A3	0.000005400000000
B4GALNT1	0.000000035000000
RPL37A	0.000000087000000
PDLIM1	0.000093000000000
COCH	0.000000160000000
PDLIM3	0.000000240000000
PDLIM5	0.000001200000000
PDLIM7	0.000001700000000
TMEM40	0.000002500000000
TMEM43	0.000000034000000
OTOA	0.000000051000000
LAP3	0.000003500000000
CD300LG	0.000001400000000
TIE1	0.000087000000000
LRRC15	0.000001700000000
GALNT1	0.000002600000000
GALNT2	0.000013000000000
SLAMF1	0.000000350000000
LRRC19	0.000000190000000
GALNT3	0.000000440000000
GALNT4	0.000000520000000
IL7R	0.000000610000000
GALNT5	0.000001300000000
GALNT6	0.000004800000000
IFI30	0.000000110000000
GALNT7	0.000006200000000
SLAMF7	0.000001200000000
RPL3	0.000000470000000
RPL4	0.000001300000000
RPL5	0.000000430000000
IMPDH1	0.000000017000000
IFI35	0.000000120000000
RPL6	0.000000620000000
IMPDH2	0.000000340000000
RPL7	0.000000380000000
RPL8	0.000170000000000
RPL9	0.000000180000000
CTPS1	0.000000150000000
CTPS2	0.000000040000000
ERBIN	0.000000039000000
FNTA	0.000000170000000
NCL	0.000001400000000
OGDH	0.000000130000000
SLC25A11	0.000000025000000
SLC25A12	0.000000009100000
SLC25A13	0.000000021000000
DLD	0.000010000000000
LACTB2	0.000000037000000
TMEM59	0.000000027000000
NCKAP1L	0.000000033000000
MT-CO2	0.000000240000000
DRG1	0.000000022000000
GSTK1	0.000000110000000
KDM1A	0.000000007700000
DMKN	0.000047000000000
COL4A1	0.000000075000000
COL4A2	0.000002700000000
NAP1L1	0.000010000000000
LRRC25	0.000000630000000
NAP1L4	0.000003100000000
IHH	0.000023000000000
CRYM	0.000000150000000
ARHGAP15	0.000000038000000
CD226	0.000020000000000
ARHGAP17	0.000000021000000
ARHGAP18	0.000001900000000
NHLRC2	0.000000120000000
NHLRC3	0.000000310000000
HSP90AA1	0.000071000000000
CRYZ	0.000006400000000
NUDCD1	0.000000007300000
NUDCD2	0.000000018000000
MPRIP	0.000000029000000
CYB5A	0.000001400000000
CYB5B	0.000000099000000
CRYAB	0.000000370000000
RECQL	0.000000025000000
VTN	0.321500000000000
ADD1	0.000000360000000
ADD2	0.000000018000000
TMEM132A	0.000004100000000
SNU13	0.000000028000000
ADD3	0.000000260000000
TMEM132C	0.000078000000000
TMEM132D	0.000000110000000
AGXT	0.000004700000000
TMEM132E	0.000000170000000
SLC25A24	0.000000019000000
OLA1	0.000003300000000
CRTAC1	0.000550000000000
TNNT1	0.000000079000000
TNNT2	0.000000057000000
TNNT3	0.000000470000000
MSH2	0.000000028000000
MSH6	0.000000015000000
PGM2L1	0.000000140000000
UBR4	0.000000015000000
AQP1	0.000000049000000
FLOT1	0.000000160000000
FLOT2	0.000000170000000
UNC5C	0.000000310000000
NAGPA	0.000007800000000
PACSIN2	0.000002400000000
PLAUR	0.000004100000000
PAICS	0.000000490000000
NQO1	0.000000490000000
LRRC32	0.000000098000000
NQO2	0.000006000000000
MAN1A1	0.000460000000000
MAN1A2	0.000002000000000
B3GNT2	0.000099000000000
B3GNT3	0.000000074000000
B3GNT5	0.000000028000000
RPN1	0.000000730000000
RPN2	0.000001300000000
B3GNT7	0.000003600000000
B3GNT8	0.000057000000000
SPARCL1	0.000630000000000
CAPN1	0.000009100000000
CAPN2	0.000002800000000
TXNRD1	0.000006100000000
TXNRD2	0.000002800000000
